ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group
"611M3","Other schools & instruction and educational support services",2018,"2018","true","true",36046.44645360762,1384.2006174599035,6507,"other-schools-instruction-and-educational-support-services"
"6211","Offices of physicians",2018,"2018","true","true",88624.47702688527,2231.65188848897,17706,"offices-of-physicians"
"6212","Offices of dentists",2018,"2018","true","true",60942.55111672295,2203.8365532166044,8903,"offices-of-dentists"
"62131","Offices of chiropractors",2018,"2018","true","true",44959.006385836656,4062.1123979816675,1339,"offices-of-chiropractors"
"62132","Offices of optometrists",2018,"2018","true","true",53441.793711893835,4618.752922114031,1391,"offices-of-optometrists"
"6213ZM","Offices of other health practitioners",2018,"2018","true","true",57271.0276399256,3380.9206046507875,2491,"offices-of-other-health-practitioners"
"6214","Outpatient care centers",2018,"2018","true","true",55596.336351599995,1140.5919651886668,16948,"outpatient-care-centers"
"6216","Home health care services",2018,"2018","true","true",31308.70652463439,750.0335080130315,12495,"home-health-care-services"
"621M","Other health care services",2018,"2018","true","true",59307.69114742522,1528.2850946363694,10614,"other-health-care-services"
"6222","Psychiatric and substance abuse hospitals",2018,"2018","true","true",55591.19103557444,4140.405450305226,1069,"psychiatric-and-substance-abuse-hospitals"
"622M","General medical and surgical hospitals, and specialty (except psychiatric and substance abuse) hospitals",2018,"2018","true","true",68226.08874815729,674.8322648259111,70770,"general-medical-and-surgical-hospitals-and-specialty-except-psychiatric-and-substance-abuse-hospitals"
"6231","Nursing Care Facilities",2018,"2018","true","true",37460.593099457095,707.5841897922153,16957,"nursing-care-facilities"
"623M","Residential care facilities, except skilled nursing facilities",2018,"2018","true","true",32564.275124197327,833.2941132715202,9932,"residential-care-facilities-except-skilled-nursing-facilities"
"6241","Individual & family services",2018,"2018","true","true",35879.902436825316,715.7408466591413,14851,"individual-family-services"
"6242","Community food & housing, & emergency services ",2018,"2018","true","true",37105.79768342706,2258.0812514210525,1486,"community-food-housing-emergency-services-"
"6243","Vocational rehabilitation services",2018,"2018","true","true",26243.761970647465,1980.840427502605,1661,"vocational-rehabilitation-services"
"6244","Child day care services",2018,"2018","true","true",21744.306359783677,504.1827814826854,12265,"child-day-care-services"
"7111","Performing arts companies",2018,"2018","true","true",45101.99651779713,4046.70086228245,1410,"performing-arts-companies"
"7112","Spectator sports",2018,"2018","true","true",49692.379142630925,4906.986910981824,1253,"spectator-sports"
"7115","Independent artists, writers, and performers",2018,"2018","true","true",46550.67585043768,4506.9525695040065,1461,"independent-artists-writers-and-performers"
"711M","Promoters of performing arts, sports, and similar events, agents and managers for artists, athletes, entertainers, and other public figures",2018,"2018","true","true",50769.54298926035,5132.715702760712,1311,"promoters-of-performing-arts-sports-and-similar-events-agents-and-managers-for-artists-athletes-entertainers-and-other-public-figures"
"712","Museums, art galleries, historical sites, & similar institutions",2018,"2018","true","true",37140.802743486835,1609.6156362095749,4249,"museums-art-galleries-historical-sites-similar-institutions"
"71395","Bowling centers",2018,"2018","true","true",22229.047390354222,2580.4780875988927,378,"bowling-centers"
"713Z","Amusement & Recreation",2018,"2018","true","true",29949.87677678868,693.8295495328687,20162,"amusement-recreation"
"7211","Traveler accommodation",2018,"2018","true","true",34636.442233452035,824.5585084371796,12920,"traveler-accommodation"
"721M","Recreational vehicle parks & camps and rooming & boarding houses",2018,"2018","true","true",25135.637633309514,2929.9521557236826,1302,"recreational-vehicle-parks-camps-and-rooming-boarding-houses"
"7224","Drinking places, alcoholic beverages ",2018,"2018","true","true",25716.259681416253,1617.3373035089642,1901,"drinking-places-alcoholic-beverages-"
"722Z","Restaurants & Food Services",2018,"2018","true","true",21800.83343493839,227.8310237178326,79902,"restaurants-food-services"
"811192","Car washes",2018,"2018","true","true",24925.03016715275,1832.1690123740611,1221,"car-washes"
"8111Z","Automotive repair & maintenance",2018,"2018","true","true",41578.41956281854,820.2612613638818,9988,"automotive-repair-maintenance"
"8112","Electronic & precision equipment repair and maintenance",2018,"2018","true","true",50284.81433214891,3816.283690762471,891,"electronic-precision-equipment-repair-and-maintenance"
"8113","Commercial & industrial machinery & equipment repair & maintenance",2018,"2018","true","true",47124.09344447458,2038.1576726743037,2340,"commercial-industrial-machinery-equipment-repair-maintenance"
"8114","Personal & household goods repair & maintenance",2018,"2018","true","true",37839.70859570259,2977.4466118935134,1106,"personal-household-goods-repair-maintenance"
"812111","Barber shops",2018,"2018","true","true",27717.710594873643,1698.4320771969371,592,"barber-shops"
"812112","Beauty salons",2018,"2018","true","true",26271.313725680488,799.3818478197304,6175,"beauty-salons"
"8121M","Nail salons & other personal care services",2018,"2018","true","true",25149.961488802815,1244.9742444369797,3052,"nail-salons-other-personal-care-services"
"8122","Funeral homes, & cemeteries & crematories ",2018,"2018","true","true",41467.86748185156,2827.535127286349,1533,"funeral-homes-cemeteries-crematories-"
"8123","Drycleaning & laundry services",2018,"2018","true","true",32206.913833555514,1791.793329971535,2185,"drycleaning-laundry-services"
"8129","Other personal services",2018,"2018","true","true",31600.491678473787,1848.6498029073148,3543,"other-personal-services"
"8131","Religious organizations",2018,"2018","true","true",34550.947184356606,836.5793228929401,12942,"religious-organizations"
"81393","Labor unions",2018,"2018","true","true",77517.75982280179,5538.038905375298,748,"labor-unions"
"8139Z","Business, professional, political, & similar organizations",2018,"2018","true","true",76245.58758428272,4686.52913393302,1849,"business-professional-political-similar-organizations"
"813M","Civic, social, advocacy organizations, & grantmaking & giving services",2018,"2018","true","true",51551.766256471725,1422.3683258192352,8910,"civic-social-advocacy-organizations-grantmaking-giving-services"
"814","Private households",2018,"2018","true","true",20367.79642767271,980.4743189997586,3658,"private-households"
"92113","Public finance activities",2018,"2018","true","true",65211.656784292994,2193.0341155984584,2955,"public-finance-activities"
"92119","Other general government & support",2018,"2018","true","true",54006.37089443158,2494.8728185223795,1583,"other-general-government-support"
"9211MP","Executive offices & legislative bodies",2018,"2018","true","true",57065.34790788173,887.4967723652315,13882,"executive-offices-legislative-bodies"
"923","Administration of human resource programs",2018,"2018","true","true",56081.61668860244,1023.6189740306905,9202,"administration-of-human-resource-programs"
"928P","National security & international affairs",2018,"2018","true","true",75663.21364578923,1092.0111752953092,8949,"national-security-international-affairs"
"92M1","Administration of environmental quality & housing programs",2018,"2018","true","true",67310.58503101495,1933.7522413025213,2822,"administration-of-environmental-quality-housing-programs"
"92M2","Administration of economic programs & space research",2018,"2018","true","true",72816.67353327453,1678.3639391377797,5339,"administration-of-economic-programs-space-research"
"92MP","Justice, public order, & safety activities ",2018,"2018","true","true",64799.28228245813,628.3790401234781,28556,"justice-public-order-safety-activities-"
"928110P1","U. S. Army",2018,"2018","true","true",48002.61110579136,1583.878316575283,3421,"u-s-army"
"928110P2","U. S. Air Force",2018,"2018","true","true",50916.69395396628,2068.4198596102588,2449,"u-s-air-force"
"928110P3","U. S. Navy",2018,"2018","true","true",49542.46172515877,1895.7725816660825,2468,"u-s-navy"
"928110P4","U. S. Marines",2018,"2018","true","true",38245.039685428106,2017.2812516926315,1338,"u-s-marines"
"928110P5","U. S Coast Guard",2018,"2018","true","true",48498.83582900616,4742.407917445061,350,"u-s-coast-guard"
"928110P6","U. S. Armed Forces: Branch Not Specified",2018,"2018","true","true",55832.23887096774,5040.3668060564205,543,"u-s-armed-forces-branch-not-specified"
"928110P7","Military Reserves or National Guard",2018,"2018","true","true",46818.78364788088,6692.571852014131,156,"military-reserves-or-national-guard"
"111","Farming",2017,"2017","true","true",34252.01251860898,1194.6027751052434,9121,"farming"
"112","Animal production & aquaculture",2017,"2017","true","true",33969.929288153144,1567.1425245032242,4750,"animal-production-aquaculture"
"1133","Logging",2017,"2017","true","true",42076.539743847236,3989.443787679244,765,"logging"
"113M","Forestry except logging",2017,"2017","true","true",48238.65131251977,3557.0875908863454,500,"forestry-except-logging"
"114","Fishing, hunting & trapping",2017,"2017","true","true",48570.57983783439,7312.356502653851,343,"fishing-hunting-trapping"
"115","Support activities for agriculture & forestry",2017,"2017","true","true",36071.94243676614,3583.082411952137,1263,"support-activities-for-agriculture-forestry"
"211","Oil & gas extraction",2017,"2017","true","true",110007.69300479046,7174.954786342113,1029,"oil-gas-extraction"
"2121","Coal mining",2017,"2017","true","true",71258.74615692876,3991.1569696564898,720,"coal-mining"
"2122","Metal ore mining",2017,"2017","true","true",80743.0599055872,7082.447337026257,467,"metal-ore-mining"
"2123","Nonmetallic mineral mining & quarrying",2017,"2017","true","true",62003.864907090385,4776.363383571859,1075,"nonmetallic-mineral-mining-quarrying"
"213","Support activities for mining",2017,"2017","true","true",82714.380394552,2950.1420026275355,3778,"support-activities-for-mining"
"23","Construction",2017,"2017","true","true",51097.46548090994,405.3107686268248,78615,"construction-23"
"3113","Sugar & confectionery products",2017,"2017","true","true",53808.24991380962,4935.497948280891,749,"sugar-confectionery-products"
"3114","Fruit & vegetable preserving & specialty food manufacturing",2017,"2017","true","true",46092.82609819577,3197.9417143985547,1610,"fruit-vegetable-preserving-specialty-food-manufacturing"
"3115","Dairy product manufacturing",2017,"2017","true","true",53618.129171977926,3307.895217841407,1609,"dairy-product-manufacturing"
"3116","Animal slaughtering & processing",2017,"2017","true","true",36164.20868831588,1281.4254421977926,3898,"animal-slaughtering-processing"
"311811","Retail bakeries",2017,"2017","true","true",25132.446733283807,1457.4468314103763,1589,"retail-bakeries"
"3118Z","Bakeries & tortilla manufacturing, except retail bakeries",2017,"2017","true","true",39408.72012355774,2113.1376002417787,1866,"bakeries-tortilla-manufacturing-except-retail-bakeries"
"311M1","Animal food, grain & oilseed milling",2017,"2017","true","true",57659.26093871406,3074.8230852366214,1724,"animal-food-grain-oilseed-milling"
"311M2","Seafood & other miscellaneous foods, n.e.c. ",2017,"2017","true","true",51997.654559924595,2917.5834211550737,2098,"seafood-other-miscellaneous-foods-nec-"
"311S","Not specified food industries, manufacturing",2017,"2017","true","true",41755.19582696908,5687.569154410802,288,"not-specified-food-industries-manufacturing"
"3121","Beverage manufacturing",2017,"2017","true","true",63567.78524352569,3586.276184436834,2411,"beverage-manufacturing"
"3122","Tobacco manufacturing",2017,"2017","true","true",69364.28530848201,11747.377287914818,184,"tobacco-manufacturing"
